product_id;product_name;quantity;product_ean;product_sku;product_category_name;price;product_tax;weight;description;additional_desc_1;additional_desc_2;additional_desc_3;additional_desc_4;photo;additional_photo_1;additional_photo_2;additional_photo_3;additional_photo_4;additional_photo_5;additional_photo_6;additional_photo_7;additional_photo_8;additional_photo_9;additional_photo_10;additional_photo_11;additional_photo_12;additional_photo_13;additional_photo_14;additional_photo_15;product_manufacturer_name
454979099;CampFeuer Campingliege mit Sonnendach – Klappbar, leicht & UV-Schutz;1;4067673005776;SKU-1937479862;Liegen;59.95;19 %;7.3;Die CampFeuer Campingliege CALI13A bietet optimalen Komfort und zuverlässigen UV-Schutz für entspannte Stunden im Freien. Genießen Sie erholsame Momente beim Camping, am Strand oder im eigenen Garten dank ihrer vielseitigen Einsatzmöglichkeiten.Das robuste Aluminiumgestell und die strapazierfähige Textilbespannung garantieren hohe Langlebigkeit sowie exzellenten Liegekomfort. Ein integriertes, verstellbares Sonnendach und ein abnehmbares Kopfkissen ergänzen die durchdachte Ausstattung dieser praktischen Sonnenliege.Die Liege wird komplett mit Sonnendach und Kopfkissen geliefert und ist dank klappbarem Design schnell aufgebaut sowie platzsparend verstaubar. Die pflegeleichte Oberfläche ermöglicht eine einfache Reinigung, sodass Sie lange Freude an diesem hochwertigen Outdoor-Möbelstück haben werden.;;;;;https://storage.googleapis.com/prodsandjobs/products/CALI13A/gemini_render_studio_front_1765311079393_0_31986aa7ed5fa4efb47fca0c07650543.png;https://storage.googleapis.com/prodsandjobs/products/CALI13A/gemini_render_studio_detail_1765311089471_0_a91f05e6c8d7bda8f316bf4d916f37ab.png;https://storage.googleapis.com/prodsandjobs/products/CALI13A/gemini_render_studio_topdown_1765311103615_0_7415423f6213cc96922ba804d7472d8f.png;https://storage.googleapis.com/prodsandjobs/products/CALI13A/gemini_render_lifestyle_front_1765311112598_0_76b11b450c42df186c8bcccf05698fc6.png;https://storage.googleapis.com/prodsandjobs/products/CALI13A/gemini_render_lifestyle_closeup_1765311120529_0_c66cb6ed47e2e48c962a58d2cf685514.png;https://storage.googleapis.com/prodsandjobs/products/CALI13A/gemini_render_lifestyle_inuse_1765311130151_0_41517afdffb0935a9125936274b0dc50.png;;;;;;;;;;;CampFeuer
458452967;Polo Ralph Lauren Kinder Sneaker Theron V: Zeitloser Stil & Komfort;1;196382334601;SKU-7680238839;Sneaker;50.15;19 %;0;Die Polo Ralph Lauren Theron V Sneaker bieten Kindern und Jugendlichen zeitlosen Stil sowie höchsten Tragekomfort für jeden Tag. Sie sind die perfekte Wahl für den Schulalltag, die Freizeit und leichte sportliche Aktivitäten, wo Langlebigkeit und ein ansprechendes Design gefragt sind.Gefertigt aus robustem Synthetik-Obermaterial, garantieren diese Sneaker beeindruckende Langlebigkeit und sind dabei besonders pflegeleicht im täglichen Gebrauch. Die präzise Schnürung ermöglicht eine individuelle Anpassung an den Fuß, wodurch ein sicherer Halt und ganztägiger Tragekomfort gewährleistet wird.Dank ihrer vielseitigen Weiß/Navy-Farbkombination sind diese Sneaker ganzjährig einsetzbar und lassen sich mühelos mit verschiedenen Outfits kombinieren. Der Lieferumfang umfasst ein Paar Sneaker im Originalkarton, bereit für den sofortigen Einsatz und langanhaltende Freude, unterstützt durch unseren zuverlässigen Kundenservice.;;;;;https://storage.googleapis.com/prodsandjobs/products/0000184164619/gemini_render_studio_detail_1765301561131_0_e17cb730907cafb34e2ce2d62645751a.png;https://storage.googleapis.com/prodsandjobs/products/0000184164619/gemini_render_studio_front_1765301546345_0_f103424b1e535bfe21145a39715714b5.png;https://storage.googleapis.com/prodsandjobs/products/0000184164619/gemini_render_studio_topdown_1765301572081_0_a8626df84d132c249d76c9f3536c74d7.png;https://storage.googleapis.com/prodsandjobs/products/0000184164619/gemini_render_lifestyle_front_1765301582993_0_ff1250fe955f6b7dddb6401e742fa646.png;https://storage.googleapis.com/prodsandjobs/products/0000184164619/gemini_render_lifestyle_closeup_1765301595896_0_c7fe2aa80a335eb416508fb66c0668d0.png;https://storage.googleapis.com/prodsandjobs/products/0000184164619/gemini_render_lifestyle_inuse_1765301606951_0_0e520094d1dfac8dbc7f132990653891.png;;;;;;;;;;;Polo Ralph Lauren
458452983;Cretacolor Pastellkreiden Hart Braun 12er Set für präzise Linien;1;9002592484122;SKU-8035511646;Pastell;22.90;19 %;0;Das Cretacolor Pastellkreiden Hart Set in 12 Brauntönen ermöglicht präzise Linien und sanfte Übergänge für ausdrucksstarke Kunstwerke. Diese hochwertigen, ölfreien Kreiden sind ideal für detaillierte Skizzen und verleihen Ihren Werken beeindruckende Tiefe.Die wasserlöslichen Eigenschaften eröffnen innovative Mischtechniken und Lavierungen, um einzigartige Effekte und Texturen zu schaffen. Dank ihrer besonderen Lichtechtheit bewahren Ihre Kunstwerke dauerhaft ihre brillante Farbintensität und lassen sich hervorragend verblenden.Im Lieferumfang enthalten ist ein Set von 12 bruchfesten und ungiftigen Pastellkreiden, die ein sicheres und langanhaltendes Arbeiten garantieren. Für optimale Haltbarkeit und Schutz vor Abrieb wird nach dem Auftragen eine Fixierung empfohlen, um Ihre kreativen Ergebnisse zu bewahren.;;;;;https://storage.googleapis.com/prodsandjobs/products/0002592484122/studio_topdown_9ec5a00724487530e5694eb88ad25af4.png;https://storage.googleapis.com/prodsandjobs/products/0002592484122/gemini_render_lifestyle_closeup_1765046353876_0_d7a1f65d51cc75c2ace1d95ad25d6fb9.png;https://storage.googleapis.com/prodsandjobs/products/0002592484122/lifestyle_front_e94442ad4546d74dceb4d45af5bf1e20.png;https://storage.googleapis.com/prodsandjobs/products/0002592484122/lifestyle_closeup_7bbad9b158648a41d6156460b1ff545b.png;https://storage.googleapis.com/prodsandjobs/products/0002592484122/lifestyle_inuse_0d437018c72aa09da142734e691d0729.png;;;;;;;;;;;;Cretacolor
458453008;Paul Green Damen Schnürschuhe: Eleganz & Komfort für Business & Freizeit;1;10095498867;SKU-8857013241;Damenschuhe;159.90;19 %;0;Diese Paul Green Schnürschuhe aus edlem Softlack in Schwarz sind die ideale Wahl für stilbewusste Damen, die Wert auf zeitlose Eleganz legen. Sie eignen sich hervorragend für anspruchsvolle Business-Anlässe, festliche Events und veredeln ebenso stilvoll Ihre Alltagsgarderobe.Das exquisite Lackleder und die präzise Verarbeitung garantieren einen herausragenden Tragekomfort sowie eine luxuriöse Ästhetik. Eine moderne, robuste Profilsohle gewährleistet dabei stets sicheren Halt und ergänzt das klassische Design perfekt.Im Lieferumfang ist ein Paar dieser hochwertigen Schnürschuhe enthalten, die Ihnen von Anfang an höchsten Komfort bieten. Bitte beachten Sie die Pflegehinweise für Lackleder, um den eleganten Glanz langfristig zu bewahren.;;;;;https://storage.googleapis.com/prodsandjobs/products/010095498867/studio_front_cb75b40bb34a2e51225185716d694bae.png;https://storage.googleapis.com/prodsandjobs/products/010095498867/studio_detail_b7aaf71ee0c92eb3c44a721b1c00b5d3.png;https://storage.googleapis.com/prodsandjobs/products/010095498867/studio_topdown_1ea04ad06b78e1561f83f74f379692d8.png;https://storage.googleapis.com/prodsandjobs/products/010095498867/lifestyle_front_de8070c3f9a3e2d82fcb3d139b28bc2d.png;https://storage.googleapis.com/prodsandjobs/products/010095498867/lifestyle_closeup_36355e2624bbd999177b7aa10aca307a.png;https://storage.googleapis.com/prodsandjobs/products/010095498867/lifestyle_inuse_fdfa50cd080451b5772efa9895220880.png;;;;;;;;;;;Paul Green
458453019;Altra Laufschuh Herren Escalante Racer 2: Agilität & natürliches Laufgefühl;1;197642799963;SKU-5740515403;Fitness- & Laufschuhe;114.90;19 %;0;Der Altra Escalante Racer 2 Herren-Laufschuh wurde für ambitionierte Läufer entwickelt, die maximale Agilität und ein natürliches Laufgefühl bei Wettkämpfen und intensivem Training suchen. Er kombiniert bewährten Altra-Komfort mit effizienter Performance, um sportliche Ziele optimal zu unterstützen.Ausgestattet mit einem hoch atmungsaktiven Mesh-Obermaterial sorgt dieser Schuh für ein optimales Fußklima, selbst bei hoher Belastung. Die reaktionsfreudige Altra EGO™ Zwischensohle gewährleistet dabei eine beeindruckende Energierückgabe, während die FootShape™ Zehenbox und Zero Drop-Plattform eine natürliche Laufhaltung fördern.Der Lieferumfang umfasst ein Paar Altra Escalante Racer 2 Laufschuhe, bereit für Ihr nächstes Abenteuer. Für langanhaltende Freude und die Erhaltung der sportlichen Optik empfiehlt sich eine einfache Reinigung mit einem feuchten Tuch.;;;;;https://storage.googleapis.com/prodsandjobs/products/0197642799963/gemini_render_studio_front_1764958582867_0_5638fa1d9d94dc81a934b6710e33096e.png;https://storage.googleapis.com/prodsandjobs/products/0197642799963/gemini_render_studio_detail_1764958593967_0_9fb3622a304a8e3d9ccf310ed466b3fd.png;https://storage.googleapis.com/prodsandjobs/products/0197642799963/gemini_render_studio_topdown_1764958603771_0_e03a98ee8ddf1c315e58edcec09b664a.png;https://storage.googleapis.com/prodsandjobs/products/0197642799963/gemini_render_lifestyle_front_1764958615614_0_05ccf86db873f1f496daed69f98b7c77.png;https://storage.googleapis.com/prodsandjobs/products/0197642799963/gemini_render_lifestyle_closeup_1764958623516_0_85382cce6513b2e5676af3ce2b7ebcaf.png;https://storage.googleapis.com/prodsandjobs/products/0197642799963/gemini_render_lifestyle_inuse_1764958631307_0_ee334e0c4b2eb853d4c30033b446f828.png;;;;;;;;;;;Altra
458453020;New Balance Damen Sneaker 9060 – Eleganter Komfort & Stil in Rosa/Beige;1;197967813450;SKU-2384804976;Sneaker;159.95;19 %;0;Erleben Sie unvergleichlichen Stil und Komfort mit dem New Balance 9060 Damen Sneaker, der ikonisches Laufschuh-Design mit futuristischen Akzenten vereint. Er ist die ideale Wahl für modebewusste Damen, die im Alltag und in der Freizeit höchste Ansprüche an Optik und Tragegefühl stellen.Das hochwertige Obermaterial aus edlem Wildleder und atmungsaktivem Mesh sorgt für Langlebigkeit sowie ein stets angenehmes Fußklima. Die innovative ABZORB- und SBS-Dämpfung in der markanten Zwischensohle bietet bei jedem Schritt unvergleichlichen Komfort und optimale Unterstützung.Die robuste Gummilaufsohle gewährleistet sicheren Halt und optimale Traktion auf verschiedenen Untergründen. Ein Paar New Balance 9060 Damen Sneaker ist im Lieferumfang enthalten, und für die langfristige Bewahrung der hochwertigen Optik wird die regelmäßige Pflege mit geeigneten Produkten empfohlen.;;;;;https://storage.googleapis.com/prodsandjobs/products/0197967813450/gemini_render_studio_detail_1764957304311_0_ee32a729306dea83412c5344e473bfc4.png;https://storage.googleapis.com/prodsandjobs/products/0197967813450/gemini_render_studio_front_1764957291388_0_4258d7fdb85703782d08860b9fa722ff.png;https://storage.googleapis.com/prodsandjobs/products/0197967813450/gemini_render_studio_topdown_1764957319129_0_7b2fa3e3a4ed568ebeb779907e0dc439.png;https://storage.googleapis.com/prodsandjobs/products/0197967813450/gemini_render_lifestyle_front_1764957331099_0_b01013bf585c27602d900fc885873412.png;https://storage.googleapis.com/prodsandjobs/products/0197967813450/gemini_render_lifestyle_closeup_1764957340789_0_bfb5129ad3bae2dca4bbf6b6ef93a8a1.png;https://storage.googleapis.com/prodsandjobs/products/0197967813450/gemini_render_lifestyle_inuse_1764957351898_0_27e02a75a1d1dc9271e40e2345ff5c00.png;;;;;;;;;;;New Balance
458453023;Skechers Herren Sneaker Street UNO: Maximaler Air-Cooled Komfort & Stil;1;198739801378;SKU-3132130051;Sneaker;58.95;19 %;0;Der Skechers Street UNO Sneaker bietet exzellenten Tragekomfort für den modernen Alltag und vereint sportlichen Streetstyle mit höchster Funktionalität. Er ist der ideale Begleiter für Freizeitaktivitäten und Städtetrips, wo Stil und Bequemlichkeit gleichermaßen gefragt sind. Ausgestattet mit dem bewährten Air-Cooled Memory Foam Fußbett garantiert dieser Sneaker eine weiche Dämpfung bei jedem Schritt. Die stoßdämpfende Zwischensohle entlastet Ihre Gelenke effektiv und sorgt für langanhaltenden Komfort, selbst an langen Tagen. Das hochwertige Obermaterial in glatter Lederoptik ist nicht nur stilvoll, sondern auch pflegeleicht und strapazierfähig. Eine robuste Gummiaußensohle gewährleistet sicheren Halt, während die klassische Schnürung und perforierte Einsätze eine optimale Passform und ein angenehmes Fußklima sicherstellen. Sie erhalten ein Paar Skechers Street UNO Sneaker, die sofort einsatzbereit sind. Für umfassenden Service und weitere Informationen stehen wir Ihnen jederzeit gerne zur Verfügung.;;;;;https://storage.googleapis.com/prodsandjobs/products/02591620/gemini_render_studio_front_1764959864429_0_77d3dc0ec6cb690cd21796196970ebd3.png;https://storage.googleapis.com/prodsandjobs/products/02591620/gemini_render_studio_detail_1764959873590_0_17266c0a2b999de9d3a64b77a82d3933.png;https://storage.googleapis.com/prodsandjobs/products/02591620/gemini_render_studio_topdown_1764959883715_0_cc868b8511aa2253db86e4dc6498a514.png;https://storage.googleapis.com/prodsandjobs/products/02591620/gemini_render_lifestyle_front_1764959891908_0_c0b1fd7f1b2e6e3d1b39ce6ce16a878d.png;https://storage.googleapis.com/prodsandjobs/products/02591620/gemini_render_lifestyle_inuse_1764959907124_0_b9bf1416b22b5756a5e7890b25c2af3d.png;;;;;;;;;;;;Skechers
458453024;SETEX Matratzenschoner Noppen 140x200cm – Optimaler Schutz & Belüftung;1;4038473870772;SKU-8317603092;Matratzenschoner & -auflagen;29.99;19 %;0;Der SETEX Noppen-Matratzenschoner in der Größe 140 x 200 cm bietet zuverlässigen Schutz für Ihre Matratze. Er bewahrt sie effektiv vor Abrieb und Druckstellen, wodurch die Lebensdauer Ihrer Matratze signifikant verlängert wird. Die spezielle offene Noppenstruktur fördert zudem eine optimale Luftzirkulation unter der Matratze, was die Ansammlung von Feuchtigkeit reduziert und der Bildung von Stockflecken wirksam vorbeugt, für ein stets frisches Schlafklima. Der Matratzenschoner ist aus strapazierfähigem 100 % Polyester-Nadelvlies gefertigt und verfügt über eine rutschfeste Latex-Punktbeschichtung. Diese sorgt dafür, dass der Schoner sicher und stabil zwischen Lattenrost und Matratze liegt, ohne zu verrutschen. Die Qualität des Materials ist nach OEKO-TEX STANDARD 100 schadstoffgeprüft (Prüfnummer 22.0.03768 Hohenstein), was einen beruhigenden Schlafkomfort garantiert. Die Herstellung erfolgt in Deutschland, was für hohe Qualitätsstandards spricht. Im Lieferumfang ist ein Noppen-Matratzenschoner in der Größe 140 x 200 cm enthalten, dessen Anwendung denkbar einfach ist: Er wird lediglich aufgelegt, ohne komplizierte Befestigungen oder Bänder. Für eine lange Haltbarkeit und Funktionalität des Schoners wird eine schonende Reinigung gemäß den Herstellerangaben empfohlen. Bitte beachten Sie hierfür die spezifischen Pflegehinweise auf dem Produktetikett, um die Materialeigenschaften optimal zu erhalten.;;;;;https://storage.googleapis.com/avycloud-genai-images/products/038473870772/gemini_render_studio_1764789796882_0_a7ff1dab3c3e2e81e93d63701a795601.png;https://storage.googleapis.com/avycloud-genai-images/products/038473870772/gemini_render_studio_1764789798687_1_ffdd1cffac66002e51617d1b898d4b04.png;https://storage.googleapis.com/avycloud-genai-images/products/038473870772/gemini_render_lifestyle_1764789821253_0_c1100e97362cda1384a4124d9eb8a0a0.png;https://storage.googleapis.com/avycloud-genai-images/products/038473870772/gemini_render_lifestyle_1764789822913_1_8b72d52db33d18694fc53922775019ad.png;;;;;;;;;;;;;Setex
458453027;B423K Toner für Brother – Gestochen scharfe & kostengünstige Drucke;1;8718891115599;SKU-5091393302;Toner;16.40;19 %;0;Diese B423K Laser-Tonerkartusche liefert gestochen scharfe Schwarzweißdrucke für professionelle Dokumente. Sie bietet eine kostengünstige Alternative zu Originaltonern und sichert dabei stets exzellente Qualität. Die Installation dieser hochwertigen Kartusche ist denkbar einfach und ermöglicht einen schnellen Austausch. Sie ist perfekt kompatibel mit Brother HL-L8260CDW, HL-L8360CDW, MFC-L8690CDW, MFC-L8900CDW und DCP-L8410CDW Druckermodellen. Profitieren Sie von zuverlässiger Leistung und konsistenten Druckergebnissen, die Ihre Produktivität steigern. Wir garantieren anhaltende Zufriedenheit und bieten Ihnen einen erstklassigen Service für alle Fragen.;;;;;https://storage.googleapis.com/prodsandjobs/products/09158136-7837-4a23-90d6-1543b48ce027/studio_topdown_a91a2564b415f3f4f98a7e02d7513c51.png;https://storage.googleapis.com/prodsandjobs/products/09158136-7837-4a23-90d6-1543b48ce027/studio_detail_2bc87361dbdb76ed9709a801b3bccdf6.png;https://storage.googleapis.com/prodsandjobs/products/09158136-7837-4a23-90d6-1543b48ce027/lifestyle_front_b069a6741f54edfcc47fa5f154889baf.png;https://storage.googleapis.com/prodsandjobs/products/09158136-7837-4a23-90d6-1543b48ce027/lifestyle_closeup_266c797ccb048f12a087553e0db1fc08.png;https://storage.googleapis.com/prodsandjobs/products/09158136-7837-4a23-90d6-1543b48ce027/lifestyle_inuse_faebdfb18d92b30dcbf74988a28f40a6.png;;;;;;;;;;;;JOIDWAY
458453028;TOPTREK Fahrradabdeckung – Ganzjahresschutz für 1 Fahrrad, wasserdicht;1;313030022097;SKU-7926913408;Fahrradzubehör;17.65;19 %;0;Die TOPTREK Fahrradabdeckung aus robustem 210D Oxford-Gewebe bietet Ihrem Fahrrad optimalen Schutz bei jeder Witterung. Sie bewahrt Ihr wertvolles Zweirad zuverlässig vor Regen, Wind, Schnee und UV-Strahlung, sodass es stets neuwertig bleibt.Praktische Ösen ermöglichen eine effektive Diebstahlsicherung mit einem optionalen Schloss, während die einfache Handhabung eine schnelle Anbringung und Abnahme garantiert. Diese Premium-Schutzhülle ist ideal für die ganzjährige Lagerung im Freien und schützt Ihr Fahrrad umfassend vor Umwelteinflüssen.Mit Abmessungen von 200 x 110 x 70 cm passt die Abdeckung für die meisten Standardfahrräder und wird inklusive einer kompakten Aufbewahrungstasche geliefert. Das strapazierfähige Material gewährleistet eine lange Lebensdauer und bietet Ihnen sorgenfreien Schutz für Ihr Fahrrad.;;;;;https://storage.googleapis.com/prodsandjobs/products/1400a930-65f8-4363-8402-af31839e4d42/gemini_render_studio_front_1765289880567_0_021efa60b2f28baccf2ce1be8ad32fbb.png;https://storage.googleapis.com/prodsandjobs/products/1400a930-65f8-4363-8402-af31839e4d42/gemini_render_studio_detail_1765289896621_0_86146d81bc8bf5c3ba4d0fc781b991bc.png;https://storage.googleapis.com/prodsandjobs/products/1400a930-65f8-4363-8402-af31839e4d42/gemini_render_lifestyle_closeup_1765289935305_0_4c25908f477c85ed5009f304b9206871.png;https://storage.googleapis.com/prodsandjobs/products/1400a930-65f8-4363-8402-af31839e4d42/gemini_render_lifestyle_inuse_1765289946717_0_339ab3cafa22a9150fe80dcdb31fa206.png;;;;;;;;;;;;;TOPTREK
458453029;H&M Damen Strickjacke Hellblau Eleganter Komfort für vielseitige Outfits;1;9766310601055;SKU-7049665224;Pullover & Strickjacken;29.99;19 %;0;Die H&M Damen Strickjacke in Hellblau bietet eleganten Komfort für stilvolle Auftritte und höchste Vielseitigkeit. Sie ist der ideale Begleiter für unterschiedlichste Anlässe, von Freizeit bis Business, und bereichert jede Garderobe.Gefertigt aus einem hochwertigen, weichen Strickmaterialmix, überzeugt diese Strickjacke durch ihre sanfte Haptik und hervorragende Qualität. Der zeitlose Cardigan-Schnitt mit dezenter Knopfleiste ermöglicht vielseitige Kombinationsmöglichkeiten und betont eine feminine Silhouette.Im Lieferumfang ist eine H&M Damen Strickjacke in Größe XL und der Farbe Hellblau enthalten, die Ihre Outfits stilvoll ergänzt. Beachten Sie bitte die beiliegenden Pflegehinweise, um die Langlebigkeit und Qualität Ihrer neuen Lieblingsstrickjacke zu gewährleisten.;;;;;https://storage.googleapis.com/prodsandjobs/products/1626175215014/studio_front_084d47c725d15e554e8784a0bb74497e.png;https://storage.googleapis.com/prodsandjobs/products/1626175215014/studio_detail_5f3fc4352c2067638bb7fb68deed33bc.png;https://storage.googleapis.com/prodsandjobs/products/1626175215014/lifestyle_front_7d258a615f9839bfdb022c2ebd3a6c5d.png;https://storage.googleapis.com/prodsandjobs/products/1626175215014/lifestyle_closeup_cd28b0f546e1321c6e4257af6cd1cb7d.png;https://storage.googleapis.com/prodsandjobs/products/1626175215014/lifestyle_inuse_30378b032a01e6c2a84412065ffe7abe.png;;;;;;;;;;;;H&M
458453030;H&M Damen Strickpullover: Zeitloser Komfort für jeden Anlass;1;9700310601067;SKU-0280699295;Pullover & Strick;17.99;19 %;0;Dieser H&M Damen Strickpullover in klassischem Rot bietet zeitlosen Stil und höchsten Tragekomfort für jede Garderobe. Er ist die ideale Wahl für diverse Anlässe, von entspannten Freizeitmomenten bis hin zu eleganten Büro-Outfits, und lässt sich mühelos kombinieren.Gefertigt aus hochwertiger, hautfreundlicher Baumwolle, gewährleistet dieser Rundhals-Pullover optimale Atmungsaktivität und ein stets angenehmes Gefühl auf der Haut. Das weiche Material schmiegt sich sanft an und sorgt den ganzen Tag für exzellenten Tragekomfort.Der Lieferumfang umfasst ausschließlich den eleganten H&M Damen Strickpullover, bereit zum sofortigen Tragen und vielseitigen Kombinieren. Dank seiner strapazierfähigen Qualität ist er besonders pflegeleicht, formbeständig und behält auch nach vielen Wäschen seine brillante Farbe.;;;;;https://storage.googleapis.com/prodsandjobs/products/1646142246381/studio_topdown_4daf24120f7f1568cb0719e3d44151f1.png;https://storage.googleapis.com/prodsandjobs/products/1646142246381/studio_detail_36805f86b7fa560b160be6105169e3a2.png;https://storage.googleapis.com/prodsandjobs/products/1646142246381/lifestyle_front_21617a9e5e1298be7a4b509ae05db0af.png;https://storage.googleapis.com/prodsandjobs/products/1646142246381/lifestyle_closeup_1744f30800f9facf74a70f694286af33.png;https://storage.googleapis.com/prodsandjobs/products/1646142246381/lifestyle_inuse_40fd513e76d4a8d6b6a7ca95ae704401.png;;;;;;;;;;;;H&M
458453033;Skechers Golfschuhe Damen GO GOLF MAX-FAIRWAY 3: Optimaler Komfort;1;195969554562;SKU-3095199472;Golfschuhe;59.95;19 %;0;Die Skechers GO GOLF MAX-FAIRWAY 3 Damen Golfschuhe bieten optimalen Komfort und herausragende Leistung auf dem Golfplatz. Ihr leichtes Design und die innovative Dämpfung garantieren ein angenehmes Tragegefühl über die gesamte Runde, während das Arch Fit-System für podologisch zertifizierte Fußgewölbeunterstützung sorgt.Ausgestattet mit einer Ortholite-Komfortschaum-Einlegesohle für lang anhaltende Dämpfung und hohe Atmungsaktivität, halten diese Schuhe Ihre Füße dank des wasserabweisenden Obermaterials trocken. Das atmungsaktive Mesh und Synthetik-Obermaterial in Kombination mit der spikeless Gummi-Außensohle bietet hervorragende Traktion und Flexibilität auf jedem Terrain.Im Lieferumfang enthalten ist ein Paar dieser hochwertigen Golfschuhe, die für Golferinnen entwickelt wurden, die Funktionalität und Stil schätzen. Genießen Sie die bewährte Skechers-Qualität bei jeder Golfrunde und beachten Sie die beiliegenden Pflegehinweise für eine lange Lebensdauer Ihres Produkts.;;;;;https://storage.googleapis.com/prodsandjobs/products/195969554562/other_87c415a5f8cf596e7e4390c6ec12d1e1.jpeg;;;;;;;;;;;;;;;;Skechers
458453056;Divasya Yoga Yogamatte Profi-Grip für sichere & stabile Praxis;1;4262403770898;SKU-4008377248;Yoga & Pilates;98.00;19 %;0;"Die Divasya Yoga Yogamatte bietet professionellen Grip und höchsten Komfort für eine sichere und stabile Yoga-Praxis. Ihre großzügigen Maße von 185 x 68 x 0,45 cm gewährleisten ausreichend Platz für alle Übungen und Positionen.Gefertigt aus hochwertigem, rutschfestem Material, garantiert diese Matte maximale Stabilität und Langlebigkeit für den täglichen Gebrauch. Sie ist vielseitig einsetzbar für Yoga, Pilates und diverse Fitnessübungen, um Ihre Flexibilität und Balance zu verbessern.Die Matte ist leicht zu reinigen und einfach zu transportieren, was sie ideal für Studio, Zuhause oder unterwegs macht. Im Lieferumfang ist eine Divasya Yoga Yogamatte enthalten; bei Fragen steht unser Kundenservice jederzeit zur Verfügung.";;;;;https://storage.googleapis.com/prodsandjobs/products/315ecb79-6893-4245-8804-265ddd68e97f/studio_detail_8e6ffd4f358dad07121329ed04bc34b1.png;https://storage.googleapis.com/prodsandjobs/products/315ecb79-6893-4245-8804-265ddd68e97f/studio_topdown_d6298ac98f28e5332b97dc20419a4547.png;https://storage.googleapis.com/prodsandjobs/products/315ecb79-6893-4245-8804-265ddd68e97f/lifestyle_front_74ba228fc979879ba6dd3ad2cefd6785.png;https://storage.googleapis.com/prodsandjobs/products/315ecb79-6893-4245-8804-265ddd68e97f/lifestyle_closeup_5fbdf2eea4abf708bfea8f371e5bb59f.png;https://storage.googleapis.com/prodsandjobs/products/315ecb79-6893-4245-8804-265ddd68e97f/lifestyle_inuse_4da752134376125bbe7e07908dae016d.png;;;;;;;;;;;;Divasya Yoga
458453376;Leonardo Schalen-Set 5-tlg. Glas – Spülmaschinenfest & vielseitig einsetzbar;1;4002541666529;SKU-5740939127;Schalen;19.95;19 %;0;Das Leonardo Schalen-Set bietet eine elegante und äußerst praktische Lösung zum stilvollen Servieren und Aufbewahren Ihrer Speisen. Sein zeitloses Design fügt sich nahtlos in jede Küchen- und Tischdekoration ein, ideal für den täglichen Gebrauch sowie besondere Anlässe. Gefertigt aus hochwertigem, robustem Glas, sind diese Schalen äußerst funktional und langlebig. Sie sind spülmaschinenfest für mühelose Reinigung, stapelbar zur platzsparenden Aufbewahrung und hitzebeständig bis 80°C, perfekt für warme und kalte Speisen. Dieses umfassende Set beinhaltet eine große Schale mit 1900 ml Fassungsvermögen und vier kleinere Schälchen mit je 300 ml Volumen, ideal für vielfältige kulinarische Kreationen. Vertrauen Sie auf die bewährte Leonardo-Qualität, die Ihnen langanhaltende Freude und Funktionalität in Ihrer Küche garantiert.;;;;;https://storage.googleapis.com/prodsandjobs/products/4002541666529/studio_front_b0ed06699a0f69f9981dd0051cd433d3.png;https://storage.googleapis.com/prodsandjobs/products/4002541666529/studio_detail_c6f335867f2e6279c601fb2a943558fc.png;https://storage.googleapis.com/prodsandjobs/products/4002541666529/lifestyle_front_37c3a4db2939e4245a7a0b6e7cc13eac.png;https://storage.googleapis.com/prodsandjobs/products/4002541666529/lifestyle_closeup_728ad35cbc70e4965c050cee37a97ff7.png;https://storage.googleapis.com/prodsandjobs/products/4002541666529/lifestyle_inuse_2d52f4d1af74e11913ff27bbd3b2511f.png;;;;;;;;;;;;Leonardo
458454058;VIDEX Garden Winterschutzhaus PALM-PROTECT: Optimaler Frostschutz für Pflanzen;1;4007114298916;SKU-2636479706;Garten & Terrasse;88.99;19 %;0;Das VIDEX Garden PALM-PROTECT Winterschutzhaus bietet Ihren empfindlichen Kübelpflanzen zuverlässigen Schutz vor Frost, Wind und starkem Regen. Es schafft einen mobilen Wintergarten, der ideal für Balkon, Terrasse und Garten ist, um Ihre Pflanzen gesund durch die kalte Jahreszeit zu bringen.Gefertigt aus UV-stabiler Gitterfolie, garantiert das Schutzhaus Langlebigkeit und optimalen Lichtdurchlass für ein gesundes Pflanzenklima. Der praktische Zwei-Wege-Reißverschluss ermöglicht jederzeit komfortablen Zugang zur Pflanze und erleichtert die Pflege auch im Winter erheblich.Die robuste Konstruktion mit Bögen und vier Bodenankern sorgt für einen sicheren und stabilen Stand, selbst bei windigem Wetter. Der Lieferumfang umfasst das Schutzhaus mit allen notwendigen Befestigungsmaterialien.;;;;;https://storage.googleapis.com/prodsandjobs/products/4007114298916/gemini_render_studio_detail_1765047300097_0_ca4cb0bd2ec34e474fa65672d42de5a0.png;https://storage.googleapis.com/prodsandjobs/products/4007114298916/gemini_render_lifestyle_closeup_1765047329509_0_f0f556503ae6b455d98d358d7069d65b.png;https://storage.googleapis.com/prodsandjobs/products/4007114298916/gemini_render_lifestyle_inuse_1765047340451_0_08a6036a73d3eb3560f89944fb70802f.png;;;;;;;;;;;;;;VIDEX Garden
